ID,MONTHS_BALANCE,STATUS
5060438,0,0
5087773,-50,0
5105171,-25,C
5067431,-26,C
5112771,-34,0
5149580,-19,0
5137539,-2,C
5016881,-30,C
5089443,-28,0
5041980,-30,C
5002497,-11,X
5021822,-8,0
5092381,-4,C
5079239,-18,X
5113330,-39,C
5029504,-12,C
5021348,0,0
5125229,-15,0
5121551,-16,X
5004531,-3,0
5091696,-28,0
5028487,-19,X
5022311,-40,0
5132264,-12,C
5096555,0,X
5120709,-20,C
5023700,-21,X
5089564,-15,C
5042041,-41,C
5002483,-24,X
5149621,-10,X
5060689,-5,C
5017972,-3,0
5017489,-12,C
5096383,-37,X
5121090,-3,0
5092176,-3,0
5011914,-11,0
5143636,-4,0
5096149,-8,0
5001932,-5,X
5078438,-12,X
5135785,-26,C
5100024,-7,C
5046360,-46,1
5023321,-21,X
5054446,-9,X
5114100,-15,X
5078751,-34,0
5092028,-13,0
5067233,-4,C
5121919,-27,0
5120730,-3,C
5090984,-34,C
5126240,-54,0
5017196,-36,C
5021213,-13,0
5046486,-3,X
5047775,-32,C
5038774,-15,C
5091807,-22,X
5012223,-7,C
5100166,-20,X
5054569,-35,X
5054179,-24,X
5058543,-45,0
5137494,-14,C
5053210,-2,C
5125830,-13,0
5090648,-9,0
5059871,-30,0
5061876,-44,0
5078428,-24,0
5114145,-22,C
5066644,-57,0
5089728,-33,C
5048286,-17,C
5002905,-43,0
5068420,-18,0
5061639,-3,C
5002347,-36,0
5116746,-34,X
5022649,-21,X
5117642,-32,0
5029324,-42,X
5143162,-31,0
5053400,-2,0
5143536,-19,0
5113335,-8,C
5036521,-18,0
5062198,-13,C
5024727,-14,X
5091814,-27,X
5149884,-15,C
5012003,-23,0
5033478,-17,C
5122183,-2,C
5091005,-5,C
5066706,-5,X
5117446,-16,0
5078579,-8,X
5091274,-19,0
5003745,-49,C
5113181,-7,C
5126724,-3,C
5018414,-14,C
5061621,-12,C
5149308,-20,C
5118397,-57,0
5114297,-19,0
5054655,-34,0
5021520,-38,X
5120385,-19,C
5005527,-12,X
5016907,-27,C
5099789,-5,C
5137399,-2,C
5149717,-5,C
5001785,-1,0
5087611,-10,0
5089549,-13,X
5022496,-30,C
5079077,-39,0
5022555,-10,0
5041873,-48,0
5054689,-20,0
5100289,-23,0
5089239,-21,C
5016875,-25,C
5146057,-45,0
5042094,-6,X
5017294,-6,C
5059861,-23,0
5046524,-19,X
5148812,-13,0
5142488,-17,C
5096193,-5,X
5005240,-13,C
5068455,-4,X
5023671,-18,X
5120925,-34,C
5062278,-26,0
5105056,-38,1
5121682,-34,C
5011355,-7,0
5145767,-13,0
5062234,-49,X
5002302,-15,0
5092290,-37,C
5003607,-10,0
5046178,-10,C
5143061,-2,0
5060936,-22,0
5001968,-16,0
5096772,-30,C
5042045,-27,0
5048434,-22,X
5002895,-13,C
5009358,-6,X
5017123,-34,X
5139704,-52,0
5095302,-13,C
5003281,-14,X
5117453,-26,X
5002740,-27,0
5050653,-33,C
5022859,-18,C
5005135,-27,0
5100238,-2,C
5017340,-27,X
5041449,-23,0
5002914,-26,C
5092228,-5,C
5112738,-4,0
5114222,-17,0
5018027,0,X
5069191,-24,C
5046037,-2,C
5115780,-25,0
5018354,-22,0
5091489,-19,0
5091029,-25,0
5017470,-14,C
5004650,-34,0
5090840,-51,X
5143244,-22,C
5060064,-15,C
5113992,-30,0
5012296,-8,X
5069199,-36,C
5002844,-37,0
5105509,-10,C
5125891,-16,C
5042261,-38,0
5092332,-24,C
5068850,-37,0
5005591,-6,0
5116338,-30,0
5005764,-15,0
5005529,-22,0
5069030,-28,0
5096007,-50,X
5023273,-22,X
5041076,-17,0
5149381,-7,C
5045571,-30,X
5018394,-4,C
5105056,-21,C
5012547,-8,0
5095031,-25,C
5097068,-11,C
5089840,-13,0
5024575,-2,0
5092210,-1,C
5012103,-10,0
5045646,-15,C
5087479,-16,0
5125899,-25,C
5033613,-11,C
5026155,-14,0
5068695,-34,C
5021668,-37,C
5146100,-13,C
5016620,-7,0
5137233,-31,C
5045826,0,X
5113164,-34,0
5143226,-35,0
5061191,-55,0
5004804,-2,X
5085687,-26,X
5028494,-7,0
5023919,-17,C
5002719,-9,0
5066778,-8,C
5096774,-35,0
5010002,-12,C
5091868,-36,0
5017154,-5,C
5045825,-39,0
5125718,-13,C
5112774,-13,X
5045765,0,C
5120398,-15,0
5010003,-13,0
5045524,-2,C
5062273,-4,C
5065362,-25,0
5113621,-1,5
5047955,-5,0
5118541,-26,C
5024611,-2,X
5116977,-11,C
5041816,-5,0
5121757,-9,0
5117279,0,C
5041397,-4,C
5118361,-2,C
5016255,-22,0
5016260,-32,0
5060765,-22,X
5022201,0,C
5143339,-28,0
5011892,-30,0
5096560,-33,C
5053710,-25,C
5089541,-10,0
5145823,-3,C
5148690,0,C
5148591,-11,C
5096393,-12,C
5060923,-9,C
5045575,-32,C
5121164,-4,0
5115988,-21,C
5113214,-41,0
5148623,-6,C
5018349,-16,C
5067689,-28,C
5009955,-31,1
5065823,-43,C
5066592,0,C
5125613,-23,C
5067688,-29,X
5016919,-22,C
5017546,0,0
5146301,-6,C
5149334,0,0
5012583,-19,X
5078661,-1,0
5149698,-35,2
5067085,-42,0
5121600,-7,C
5003070,-33,0
5009938,-34,0
5029127,-3,C
5139461,-21,0
5143095,-28,0
5143394,-2,C
5121670,-4,0
5066592,-1,C
5118542,-22,0
5033930,-14,0
5121185,-23,0
5113803,-2,C
5091316,-26,X
5001780,-2,X
5052878,-8,C
5017604,-47,C
5089381,-7,X
5003605,-10,0
5010891,-15,X
5099710,-4,C
5067572,-7,0
5005042,-2,0
5058282,-19,C
5143030,-33,X
5021721,-3,X
5069207,-32,C
5017574,-21,C
5118353,0,X
5011249,-5,C
5114092,-7,C
5090305,-5,X
5137149,-5,C
5016809,-40,X
5022990,-26,X
5121374,-12,C
5125734,-5,C
5016463,-11,0
5116313,-16,C
5149857,-16,0
5096916,-7,C
5105770,-35,C
5017429,-2,X
5125276,-21,0
5067932,-18,C
5005525,-15,X
5009717,-11,C
5028348,-9,0
5062266,-5,0
5090506,-1,C
5105664,-27,0
5145990,-2,C
5018505,-10,0
5029358,-34,C
5137310,-33,C
5145698,-15,C
5149556,-25,C
5090251,-2,X
5137381,-14,X
5002505,-8,X
5116449,-4,0
5090593,-36,C
5028881,-21,0
5060886,-28,X
5099910,-17,C
5033769,-42,0
5113672,-40,0
5026723,-18,0
5005713,-16,X
5125238,0,0
5100123,-26,C
5023982,-11,0
5067202,-34,0
5002560,-5,C
5029028,-8,5
5148808,-15,0
5117413,-11,C
5145807,-52,0
5037253,-27,C
5009577,-4,0
5060091,-4,0
5003517,-22,C
5139545,-23,C
5114599,-9,C
5005852,-12,X
5126302,-32,C
5022305,-14,0
5005119,-36,X
5017412,-41,X
5033734,-18,C
5125891,-15,C
5142190,-37,0
5100343,0,0
5062199,-1,C
5021732,-34,0
5060307,-20,C
5090968,-48,C
5016896,0,C
5017418,-34,C
5029780,-4,C
5122322,-5,0
5022890,-14,X
5041653,-1,X
5002345,0,X
5115598,-39,C
5058309,-13,0
5025189,-32,0
5004804,-27,X
5005490,-11,0
5012633,-1,C
5117568,-41,0
5068619,-23,C
5090847,-7,C
5113327,-26,0
5126791,-48,0
5115546,-39,X
5114346,-27,C
5036589,-14,0
5091652,-29,X
5045943,-6,0
5065462,-41,5
5003605,-4,0
5088724,-24,C
5056184,-8,C
5017528,-39,C
5022932,-34,0
5145869,-46,0
5106134,-5,C
5121127,-55,0
5024590,-14,0
5143639,-55,X
5033733,-2,0
5029435,-17,0
5143332,-35,0
5036961,0,C
5026543,-35,C
5089280,-5,C
5099856,-1,C
5003684,-6,0
5096059,-10,C
5112644,-31,C
5112656,-4,C
5001943,-52,0
5022852,-32,C
5018281,-9,C
5021783,-42,0
5119978,-9,0
5002346,-21,0
5022432,-2,C
5116596,-27,X
5048429,0,C
5066767,-29,0
5149252,-35,C
5025792,-26,0
5118181,-4,0
5067242,-26,0
5003690,-15,C
5060972,-22,C
5004668,-14,C
5145717,-9,0
5002849,-10,C
5061417,-23,0
5054593,-7,0
5010573,-17,C
5126543,-11,C
5115987,-15,C
5125263,-40,0
5066778,-10,C
5089197,0,C
5024374,-5,C
5066924,-14,C
5004409,-28,C
5022965,-11,X
5024542,-43,0
5023250,0,C
5113042,-50,X
5029795,-9,C
5089350,-43,0
5005291,-15,C
5126009,-38,0
5135952,-11,C
5121129,-4,0
5117957,-16,C
5003831,-11,X
5003635,-13,C
5100078,-32,X
5068806,-25,X
5068657,-15,0
5106050,-4,C
5047734,-7,0
5045090,-24,0
5041855,-54,0
5120703,-11,C
5092020,-28,C
5001883,-30,C
5096682,-5,X
5115813,-18,X
5100022,-27,C
5029270,-34,C
5009525,-20,0
5037004,-5,C
5113773,-7,0
5017224,-19,0
5085955,-32,C
5089407,-22,C
5068504,-11,0
5090427,-16,C
5017304,-2,C
5068174,-11,X
5092264,-24,C
5053578,-17,X
5061473,-5,X
5092424,0,C
5002069,-9,C
5067160,-26,C
5125686,-13,0
5121769,-2,C
5002540,-1,0
5023239,-30,C
5113173,-1,0
5016919,-2,C
5011028,-10,C
5022978,-26,C
5122128,-22,0
5050735,-27,0
5021323,-8,C
5004706,-35,X
5009246,-7,X
5142620,-21,C
5090737,-15,3
5089013,-41,X
5011611,-17,0
5041778,-8,C
5095498,-22,X
5135430,-14,0
5099712,-1,C
5143623,-50,1
5114506,-30,C
5016792,-43,0
5117104,-2,C
5085697,0,X
5105131,-34,0
5048199,-21,0
5054396,-18,X
5038880,-31,C
5024227,-28,0
5003029,-52,X
5121746,-21,0
5114564,-15,0
5118299,-30,C
5023311,-8,C
5146446,-6,X
5095553,-27,C
5017064,-26,C
5062332,-32,C
5053826,-5,C
5004606,-48,X
5137310,-11,C
5037063,-20,C
5050706,-16,1
5054298,-10,C
5136944,0,X
5115794,-3,C
5092055,-12,0
5038640,-44,C
5045374,-4,1
5050748,-12,C
5046545,-35,C
5146137,-3,X
5091768,-24,0
5146199,-35,0
5003648,-4,0
5095198,-25,0
5016452,-6,C
5096347,-48,X
5097026,-28,C
5078475,-52,C
5091589,-15,X
5100251,-28,C
5002628,-3,0
5045677,-10,C
5045758,0,0
5112703,-22,0
5011874,-49,0
5023687,0,0
5111092,-34,0
5046096,-6,0
5135662,-2,C
5052719,-37,0
5078995,-12,C
5054354,-33,C
5022289,-20,C
5045915,-11,0
5113261,-21,C
5024424,-1,0
5105027,-10,X
5018059,-9,C
5142395,-19,X
5045601,0,C
5029358,-54,0
5060523,-13,C
5091448,-6,C
5021834,-16,X
5047696,-7,C
5037179,-26,0
5096233,-37,X
5046239,-43,C
5121233,-27,1
5069488,-20,C
5011061,-11,C
5136916,-7,0
5004024,-19,0
5010188,-33,C
5002369,-15,0
5018503,-45,0
5054116,-19,C
5089099,0,0
5099876,-4,X
5029806,-11,X
5035845,-36,0
5048308,-18,C
5121562,-30,0
5092468,-41,1
5068896,-10,X
5041101,-21,X
5029044,-13,X
5068053,-7,C
5105231,-20,0
5078711,-21,C
5125959,-5,C
5016804,-7,0
5120229,-11,C
5036961,-30,0
5114002,-14,X
5117386,-26,C
5117496,-38,C
5068335,-13,0
5118411,-10,0
5106019,-57,0
5114025,-7,0
5053386,-32,0
5028891,-17,C
5111163,-6,C
5136928,-17,0
5105357,-20,0
5117478,-8,1
5148954,-9,C
5120642,-15,0
5095508,-3,C
5023843,0,X
5092342,-12,C
5046303,-26,X
5053819,-28,C
5036127,-22,0
5028507,-10,0
5067304,-26,X
5067457,-25,0
5024778,-4,C
5066720,-25,0
5094898,-43,X
5028521,-4,C
5048303,0,C
5024971,-40,X
5026580,-6,0
5089172,-6,C
5005605,-6,C
5145848,-11,C
5104960,-18,0
5003791,-10,C
5078573,-38,C
5001819,-12,X
5148787,-39,X
5118131,-1,C
5143185,-5,C
5096383,-39,X
5120111,-32,0
5078556,-9,0
5061031,-7,C
5139886,-3,0
5012710,-10,X
5117209,-14,X
5028578,-20,C
5012588,0,C
5116881,-23,0
5078915,-4,C
5068631,-10,X
5044925,-51,0
5054774,-34,C
5018503,-8,C
5065707,0,C
5100268,-15,C
5044855,-36,C
5051129,-22,0
5033878,-3,X
5024837,-4,C
5011481,-9,C
5120466,-12,C
5024527,-29,0
5061475,-12,0
5001748,-33,0
5146267,-1,X
5026053,-45,C
5150233,-15,0
5143256,-6,0
5121555,-9,0
5061960,-15,C
5149032,-39,0
5114641,-6,C
5113546,-45,X
5017882,-48,0
5105973,-29,C
5091123,-7,C
5037046,-22,C
5126562,-10,C
5145753,-24,C
5095006,-2,X
5116915,-17,0
5042047,-11,C
5066911,-32,X
5115703,-35,X
5065510,-34,0
5029406,-20,0
5054321,-29,C
5135626,-15,X
5060051,-17,X
5090849,-43,X
5089294,-1,C
5104868,-29,0
5012008,-42,0
5121972,-13,C
5048106,-24,0
5012071,-17,0
5004288,-22,X
5021858,-30,C
5054656,-18,0
5009118,-39,C
5085702,-38,0
5117625,-3,C
5150243,-9,C
5143383,-37,0
5068435,-13,0
5003907,-16,C
5125834,-13,C
5009050,-31,0
5004786,-21,0
5011138,-3,C
5105746,-1,0
5003375,-42,0
5142721,-13,C
5009572,-42,X
5011303,-21,0
5137322,-26,C
5122115,-27,X
5004860,-17,0
5113722,-41,X
5060114,-21,0
5116732,-2,C
5143003,-34,0
5067246,-4,C
5146014,-25,0
5016834,-46,0
5090948,-11,X
5089492,-12,0
5126381,0,C
5005894,-28,X
5023051,-22,0
5012603,-5,X
5024888,-20,C
5091450,-22,0
5009914,-53,X
5065789,-5,0
5135467,-40,C
5142256,-3,0
5005296,-2,C
5062406,-34,X
5079157,-32,0
5142138,-14,0
5017140,-15,C
5003117,-36,0
5021272,-47,0
5135405,-9,C
5090074,-25,C
5002720,-15,1
5005077,-2,C
5054097,-8,0
5021288,-4,0
5065438,-50,C
5048556,-23,X
5118486,-26,X
5150390,-19,C
5090607,-16,0
5089137,-33,X
5021691,0,C
5067867,-42,0
5028883,-13,C
5069496,-11,X
5004759,-23,X
5125779,-5,C
5001807,-16,C
5148511,-2,C
5121852,-22,C
5062590,-2,X
5037047,-31,0
5095193,-19,C
5090977,-3,C
5143307,-16,C
5111078,-27,0
5149775,-9,C
5028729,-49,0
5002754,-34,C
5012584,-40,X
5094922,-28,C
5061440,-23,C
5003667,-7,0
5012394,-20,X
5120410,-27,C
5022249,-2,0
5118196,-17,X
5028534,-4,0
5067782,-8,X
5092292,-48,X
5046425,-11,C
5023533,-26,X
5029742,-12,C
5145733,-16,0
5028908,-12,C
5148703,-31,0
5135509,-2,0
5117551,-21,0
5011131,-42,0
5002864,-47,0
5054757,-24,0
5005180,-38,C
5137075,-21,C
5033695,-34,X
5148652,-25,C
5091257,-27,0
5143173,-14,C
5142555,-36,X
5120002,-1,C
5010185,-12,C
5022902,-33,0
5078775,-22,X
5041435,-25,C
5023274,-2,X
5078973,-14,0
5059944,-1,0
5012052,-22,C
5002703,-38,0
5091369,-23,C
5042260,-7,0
5105162,-39,0
5135758,-27,C
5143453,-31,C
5116088,-41,X
5010503,-19,C
5005537,-6,X
5066362,-2,C
5060121,-45,0
5079167,-19,0
5078431,-6,0
5121969,-33,C
5091128,-35,0
5046151,-2,C
5022542,-9,0
5029105,-60,0
5120106,-31,C
5088861,-29,C
5029493,-30,0
5036338,-33,X
5053689,-14,C
5017759,-12,0
5058426,-33,0
5142968,-42,C
5097038,-13,0
5068564,-5,C
5146409,-13,C
5117357,-43,0
5121109,-11,0
5121617,-35,C
5011144,-14,0
5089390,-12,0
5066940,-12,0
5091444,-2,C
5148555,-11,C
5012566,-13,C
5029082,-38,0
5067532,-22,C
5017516,-2,0
5096081,-19,X
5117062,-18,X
5115490,-10,0
5112862,-15,C
5004370,-24,0
5033468,-4,C
5062241,-24,C
5033714,-29,C
5025792,-21,0
5099956,-25,0
5009232,-33,C
5113051,-20,0
5046416,-45,0
5143431,-1,0
5135597,-22,C
5079075,-22,X
5090441,-11,C
5024153,-27,0
5149239,-10,C
5086057,-10,C
5023976,-9,C
5095981,-13,X
5117513,-35,X
5038866,-10,X
5096190,-32,X
5009841,-22,C
5105713,-33,0
5079131,-28,C
5088879,-17,0
5009581,-5,0
5099819,-44,0
5068677,-5,C
5090983,-37,X
5028756,-15,C
5011622,-30,C
5054315,-22,X
5058308,-21,X
5062145,-35,X
5150081,-43,C
5021330,-8,C
5023120,-4,X
5096837,-6,C
5079273,-2,C
5122125,-2,0
5041464,-25,0
5136991,-1,C
5096153,-23,X
5011261,-4,C
5120413,-11,0
5017310,-6,X
5022535,-7,C
5051183,-23,X
5113168,-31,X
5017406,-38,C
5002583,-16,X
5061582,-17,C
5038667,-37,0
5003232,-2,C
5116835,-32,0
5116885,-10,C
5112694,-8,C
5042081,-16,X
5024038,-34,0
5029472,-6,C
5112687,-2,C
5044535,0,0
5024323,-13,C
5023260,-16,C
5048115,-17,X
5054261,-1,0
5046546,-20,0
5126794,-50,0
5126442,-22,0
5011773,-46,X
5142091,-12,X
5056012,-11,C
5105792,-8,0
5105327,-30,C
5120595,-36,C
5012258,-6,C
5096861,-48,X
5033992,-33,C
5036793,-27,0
5120024,-3,X
5004337,-5,C
5048577,-3,C
5117479,-37,0
5090171,-14,C
5062578,-58,0
5003126,-7,C
5067032,-26,C
5078512,-20,C
5060696,-18,C
5117577,-19,X
5145943,-4,X
5028389,-8,C
5067899,-21,C
5068330,-21,X
5022677,-8,C
5089714,-21,C
5056163,-2,X
5036886,-8,X
5065372,-2,X
5003982,-14,C
5053112,-2,X
5002893,-32,C
5028695,-10,C
5047912,-19,X
5143618,-20,0
5122274,-33,C
5117576,-35,C
5009820,-8,0
5126681,-24,C
5143283,-13,C
5033657,-45,0
5003338,-21,0
5005363,-39,C
5001983,-1,0
5068903,-1,0
5061360,-29,5
5090977,-19,C
5139702,-7,X
5096250,-8,0
5047847,-11,C
5029670,-29,0
5062297,0,C
5003602,-9,C
5005619,-8,C
5022383,-1,0
5148709,-21,0
5052693,-26,C
5068481,-9,X
5029393,-14,C
5050489,-8,C
5148846,-2,C
5091472,-1,C
5118361,-14,C
5022700,-31,0
5116800,-23,C
5121279,-2,C
5143609,-14,0
5022951,-12,0
5090976,-8,C
5105523,-22,C
5041419,-48,X
5062212,-7,C
5024912,-3,C
5037133,-23,C
5104990,-27,C
5089309,-26,X
5068713,-22,C
5125927,-2,C
5053307,-13,0
5059785,-9,0
5045576,-8,0
5115946,-13,0
5004823,-12,C
5118504,-44,0
5112965,-52,0
5120849,-4,C
5121924,-4,C
5095275,-11,C
5054100,-22,X
5053161,-16,0
5143611,-15,0
5012019,-35,C
5100164,-3,0
5037262,-39,X
5125127,-5,C
5065605,-49,0
5067669,-14,C
5002653,0,X
5012010,-17,C
5003365,-40,X
5135780,-15,C
5104972,-2,0
5067129,-36,C
5012490,-12,X
5149886,-27,0
5041582,-26,X
5137394,-18,C
5002677,-9,0
5095075,-16,0
5053109,-17,0
5095802,-17,C
5143594,-34,0
5143284,-6,X
5089937,-52,0
5023237,0,0
5017658,-17,0
5069524,-6,0
5022991,-33,X
5005180,-6,C
5025996,-46,X
5088929,-56,0
5096566,-31,0
5078442,-21,0
5106092,-22,0
5003828,-34,X
5117996,-35,C
5016930,-31,0
5148428,-24,C
5120312,-20,0
5079020,-7,C
5005399,-57,X
5100155,-14,0
5089799,-8,0
5090738,-27,0
5120561,-2,X
5079196,-14,0
5136915,-13,0
5005201,-4,0
5054717,-26,C
5017218,-13,X
5041608,-33,X
5114350,-16,C
5061954,-46,X
5036832,-39,0
5017730,-27,0
5005873,-41,C
5150235,-11,X
5011402,-26,X
5120395,-2,0
5089724,-40,C
5010760,-25,0
5056224,-15,0
5011218,-21,X
5125721,-11,C
5023912,-32,X
5066845,-31,0
5067762,-7,0
5069429,-49,0
5115494,-11,X
5025258,0,C
5090441,-17,C
5105473,-4,X
5089529,-10,C
5011182,-32,C
5093304,-18,X
5096588,-2,C
5004928,-15,0
5042308,-12,C
5010573,-13,C
5132365,-4,C
5078595,-36,0
5002737,-18,X
5120828,-18,0
5021434,-1,C
5003140,-5,0
5078572,-14,C
5078607,-25,C
5054313,-33,2
5135785,-23,C
5137390,-3,C
5149782,-10,C
5054506,-24,C
5017184,-47,1
5022657,-19,C
5090599,-41,C
5053824,-3,C
5097089,-9,0
5112903,-12,C
5067070,-5,0
5117771,-54,X
5012711,-11,0
5091299,-31,C
5011061,-3,C
5125491,-11,C
5011957,-9,C
5053421,-6,C
5048486,-9,X
5012743,-21,X
5018356,-6,0
5029409,-29,X
5067400,-22,C
5118567,-38,0
5011802,-32,C
5148691,-10,1
5005202,-31,X
5115490,-2,X
5045652,-7,C
5024488,-22,C
5091481,-25,C
5029349,-31,C
5120080,-15,C
5061091,-18,C
5126701,-2,1
5003291,-9,C
5041610,-3,C
5113646,-22,0
5010601,-9,0
5012162,-30,C
5096861,-13,X
5121472,-28,X
5061230,-5,C
5011304,-10,0
5121931,-5,0
5002933,-10,X
5023490,-23,C
5148729,-16,0
5089145,-31,X
5112685,-15,C
5090479,-3,C
5010952,-9,C
5061641,-1,0
5005803,-5,C
5145740,-34,0
5048015,-33,X
5100219,-2,C
5022940,-52,0
5061095,-3,0
5001742,-46,0
5008876,-15,C
5012595,-6,C
5024046,-1,X
5079091,-27,C
5003408,-27,X
5126064,-11,C
5115988,-24,C
5025104,-5,0
5113483,-37,0
5097062,-41,0
5126241,-31,C
5021780,-38,X
5118349,-29,0
5116655,-27,0
5095616,-5,C
5085928,-9,0
5048304,-9,X
5023895,-9,C
5149490,-3,C
5041798,-20,X
5118080,-22,0
5001922,-6,C
5113946,-12,0
5002953,-20,C
5003155,-32,0
5090573,-16,X
5004042,-20,0
5114166,-5,0
5149107,-4,X
5003778,-9,0
5143101,-12,0
5126227,-3,X
5118338,-2,X
5126128,-36,0
5044790,-36,0
5149886,-29,X
5068289,-11,C
5045568,-6,C
5111086,-17,0
5023058,-39,C
5125856,-45,C
5036640,-4,C
5052591,-10,1
5017430,-39,C
5068663,-33,X
5004977,-28,0
5021266,-39,X
5022119,-10,0
5058450,-30,C
5036956,-13,0
5041051,-33,C
5069411,-32,C
5105987,-3,0
5003893,-33,C
5003440,-2,C
5029447,-16,X
5028638,-8,0
5149144,-13,C
5051063,-1,C
5116902,-24,X
5090287,-27,C
5065725,-29,X
5001899,-20,X
5121479,-3,0
5142198,-39,0
5135867,-4,X
5090534,-21,C
5061787,-5,1
5061877,-24,C
5125414,-39,C
5096278,-17,0
5050454,-17,C
5105078,-6,C
5045859,0,C
5042125,-44,0
5033510,-7,X
5091065,-1,X
5125239,-11,X
5046028,-14,0
5125240,-7,0
5012176,-23,C
5005481,-16,C
5142462,-25,C
5022429,-17,C
5060927,-11,C
5029214,-8,X
5100406,0,C
5016376,-15,0
5022626,-7,0
5005588,-22,C
5060291,-6,X
5053359,-24,0
5029666,-24,C
5116328,-18,0
5112948,-1,0
5041138,-38,0
5092001,-22,C
5139729,-34,X
5062331,-17,0
5003197,-2,C
5044938,-5,C
5024182,-52,0
5041360,0,C
5005310,-2,C
5117806,-50,X
5010365,-8,C
5146468,-44,C
5044664,-8,0
5149317,-46,0
5137395,-18,C
5096592,-7,0
5021643,-12,0
5088260,-9,0
5004529,-32,C
5033475,-22,0
5126513,-11,C
5142213,-4,C
5095586,-4,X
5061330,-1,0
5050581,-13,0
5142400,-8,X
5149176,-28,C
5117963,-10,1
5117740,-17,C
5021549,-18,X
5059971,-39,0
5002151,-12,X
5096662,-17,X
5029618,-1,0
5061939,-36,X
5009618,-11,0
5059888,-44,0
5021329,-47,0
5024589,-25,0
5042234,-6,X
5037170,-35,C
5100128,-41,C
5004536,-53,0
5066845,-17,0
5035413,-41,0
5105666,-15,0
5003633,-14,C
5011716,0,C
5149254,-5,X
5008814,-10,0
5089117,-44,0
5149339,-13,C
5090299,-19,C
5140123,-22,C
5111090,-27,0
5059978,-4,0
5068801,-7,0
5038587,-9,C
5017771,-6,C
5025067,-9,C
5091416,-6,1
5053380,-13,C
5061100,-40,1
5092027,-5,X
5012089,-1,0
5012655,-10,C
5069519,-4,X
5100040,-17,0
5022212,-35,0
5116816,-19,C
5025051,-14,C
5061651,-16,0
5120410,0,C
5003993,-7,C
5060086,-30,X
5018059,-25,C
5116356,-7,0
5050546,-34,C
5008922,-9,0
5094918,-9,C
5117877,-5,0
5029158,-40,C
5025154,-9,0
5056019,-15,0
5002304,-46,X
5002807,-36,0
5041370,-51,X
5024483,-9,C
5045975,-1,0
5010926,-27,0
5125308,-3,X
5143484,-35,C
5011414,-8,C
5062604,-21,X
5067339,-22,C
5068454,-42,0
5117267,-53,0
5008947,-12,X
5120508,-15,C
5149660,-36,0
5096790,-30,C
5120503,-1,0
5117288,-21,C
5028514,-33,C
5126195,-1,C
5106047,-8,C
5061677,-2,C
5113922,-47,0
5003761,-23,0
5053505,-34,0
5067925,-14,C
5105847,-26,0
5122000,-1,C
5116675,-2,0
5061948,-17,C
5126543,-45,0
5066692,-11,0
5046528,-17,C
5002701,-10,C
5002425,-20,0
5091196,-15,C
5004452,-32,X
5062460,-36,X
5091664,-3,C
5065823,-18,C
5088224,0,0
5079104,-6,C
5061283,-17,0
5056160,-6,X
5114643,-22,0
5053420,-17,C
5148690,-22,C
5100023,-14,C
5105171,-8,C
5025181,-3,C
5135737,-13,C
5120799,-37,X
5105823,-7,0
5121330,-23,X
5045615,-51,X
5001712,-8,C
5104944,-31,C
5118201,-30,0
5117623,-10,C
5113960,-15,X
5096819,-34,0
5094866,-16,X
5149086,-14,C
5061197,-7,X
5028912,-29,X
5091226,-31,C
5148550,-26,X
5004044,-14,0
5117277,-6,0
5120583,-27,X
5079131,-46,0
5116170,-11,X
5012147,-14,C
5052971,-9,X
5022094,-27,C
5046018,-35,0
5148932,-38,5
5003268,-11,X
5096637,-2,C
5136905,0,C
5002047,-37,C
5047710,-20,0
5090374,-26,C
5002899,-24,0
5090366,-46,X
5137132,-15,C
5114264,-3,0
5122348,-8,0
5120069,-22,0
5116731,0,C
5114380,-1,C
5143636,-9,0
5112627,-19,C
5089709,-16,C
5120653,-8,C
5060084,-3,X
5004331,-28,C
5105240,-53,C
5041070,-43,0
5089104,-29,C
5140124,-26,0
5003313,0,0
5061409,-8,X
5025110,-10,0
5115406,-3,C
5026454,-1,0
5137279,-17,0
5003014,-22,C
5137250,-27,C
5022208,-56,0
5069530,-21,X
5003560,-22,0
5067168,-15,X
5010195,-23,0
5045438,-7,X
5024959,-38,0
5085840,-13,C
5053244,-35,X
5087966,-2,0
5041914,-4,C
5146094,-13,C
5022126,-18,C
5022872,-19,0
5011950,-14,C
5095036,-25,X
5143183,-4,C
5029436,-21,0
5096451,-37,X
5079287,-49,C
5056079,-20,0
5090271,-21,0
5115559,-11,C
5016598,-46,0
5137192,-41,0
5118354,-38,C
5022462,-23,0
5053658,-34,X
5096047,-15,C
5038710,-27,0
5004688,-21,C
5017370,-10,C
5059840,-26,X
5116495,-10,C
5061305,-32,C
5122069,-12,C
5068761,-37,0
5010574,-28,0
5148872,-8,X
5058366,-51,X
5003308,-6,C
5092036,-6,C
5001901,-39,X
5023036,-14,0
5146597,-45,0
5078624,-18,X
5029650,-8,C
5117445,-14,C
5054521,-21,X
5145923,-12,C
5090902,-4,C
5087506,-8,0
5114056,-29,0
5046025,-2,X
5092374,-29,C
5062170,0,C
5051034,-11,0
5146429,-14,0
5023851,-5,0
5105159,-30,0
5025014,-20,0
5053556,-35,0
5078808,-3,C
5002540,-5,0
5060350,-2,C
5005709,-5,X
5092353,-38,0
5112663,-9,C
5142979,-13,C
5096708,-11,X
5090656,-19,X
5118080,-15,C
5042302,-3,0
5090736,-6,X
5069296,-35,1
5017864,-13,C
